"Response ID","Time Started","Date Submitted","Status","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","Firefox Version","Default Browser","Search Engine","Sync Setup","Shield ID","Branch","Why did you uninstall the Firefox Private Network?","Other:Why did you uninstall the Firefox Private Network?","What sort of problems did you have with Firefox Private Network?","Other:What sort of problems did you have with Firefox Private Network?"
"1243","Nov 1, 2019 6:58:41 am","Nov 1, 2019 7:04:01 am","Complete","","","English","","1572616721_5dbc3a11ab9dd5.98456583","","","","","","","","","Other","I pay for a full on VPN though kudos for offering your faithful followers even more protection","",""
"1244","Nov 1, 2019 8:16:53 am","Nov 1, 2019 8:18:04 am","Complete","","","English","","1572621412_5dbc4c64d3a6e0.27512000","","","","","","","","","Other","Seems useful, but I didn't use it very much","",""
"1245","Nov 1, 2019 10:44:11 am","Nov 1, 2019 10:44:40 am","Complete","","","English","","1572630251_5dbc6eeb53dbf7.79284310","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"1246","Nov 1, 2019 3:30:13 pm","Nov 1, 2019 3:31:26 pm","Complete","","","English","","1572647413_5dbcb1f5595778.38434085","","","","","","","","","It was not working correctly","","Other","Failed to connect, said it encountered an unexpected error and to try again"
"1247","Nov 1, 2019 3:56:40 pm","Nov 1, 2019 3:57:02 pm","Complete","","","English","","1572649000_5dbcb8284994a5.91938694","","","","","","","","","Other","rather use a real vpn","",""
"1248","Nov 1, 2019 4:23:52 pm","Nov 1, 2019 4:24:14 pm","Complete","","","English","","1572650632_5dbcbe8829e543.84240692","","","","","","","","","It was not working correctly","","Other","DOes not turn on"
"1249","Nov 2, 2019 12:45:22 pm","Nov 2, 2019 12:47:36 pm","Complete","","","English","","1572723921_5dbddcd1f00762.93856408","","","","","","","","","I no longer wanted it","","",""
"1250","Nov 2, 2019 6:20:13 pm","Nov 2, 2019 6:20:28 pm","Complete","","","English","","1572744013_5dbe2b4d4bb568.35527839","","","","","","","","","I no longer wanted it","","",""
"1251","Nov 2, 2019 8:52:19 pm","Nov 2, 2019 8:53:44 pm","Complete","","","English","","1572753139_5dbe4ef3351469.58910262","","","","","","","","","It was not working correctly","","It didn't protect my privacy",""
"1252","Nov 3, 2019 1:55:34 am","Nov 3, 2019 1:58:08 am","Complete","","","English","","1572771334_5dbe960675ef91.57466154","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"1253","Nov 3, 2019 8:53:50 am","Nov 3, 2019 8:53:56 am","Complete","","","English","","1572800030_5dbf061e70d3e1.65633721","","","","","","","","","I'm going to re-install","","",""
"1254","Nov 3, 2019 9:32:44 am","Nov 3, 2019 9:32:57 am","Complete","","","English","","1572802364_5dbf0f3c126545.84621279","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"1255","Nov 3, 2019 10:48:00 am","Nov 3, 2019 10:52:20 am","Complete","","","English","","1572806880_5dbf20e09e2574.49017192","","","","","","","","","I no longer wanted it","","",""
"1256","Nov 3, 2019 12:31:33 pm","Nov 3, 2019 12:31:58 pm","Complete","","","English","","1572813093_5dbf39258087c6.05775780","","","","","","","","","I no longer wanted it","","",""
"1257","Nov 3, 2019 1:33:58 pm","Nov 3, 2019 1:34:17 pm","Complete","","","English","","1572816838_5dbf47c6ccc395.50062201","","","","","","","","","Other","Need an account so no point","",""
"1258","Nov 3, 2019 2:13:54 pm","Nov 3, 2019 2:15:03 pm","Complete","","","English","","1572819234_5dbf512266e512.52577316","","","","","","","","","It was not working correctly","","Other","messed up login on a site"
"1259","Nov 3, 2019 3:43:25 pm","Nov 3, 2019 3:46:21 pm","Complete","","","English","","1572824605_5dbf661d43a8b9.38601310","","","","","","","","","I no longer wanted it","","",""
"1260","Nov 3, 2019 4:13:35 pm","Nov 3, 2019 4:32:55 pm","Complete","","","English","","1572826414_5dbf6d2ed742c3.11966118","","","","","","","","","I'm going to re-install","","",""
"1261","Nov 3, 2019 5:55:15 pm","Nov 3, 2019 5:57:09 pm","Complete","","","English","","1572832515_5dbf8503099f40.35954264","","","","","","","","","I'm going to re-install","","",""
"1262","Nov 4, 2019 12:44:03 am","Nov 4, 2019 12:44:10 am","Complete","","","English","","1572857043_5dbfe4d39b0895.98124534","","","","","","","","","I'm going to re-install","","",""
"1263","Nov 4, 2019 1:06:52 am","Nov 4, 2019 1:06:58 am","Complete","","","English","","1572858412_5dbfea2c9e8884.92412250","","","","","","","","","I no longer wanted it","","",""
"1264","Nov 4, 2019 11:17:17 am","Nov 4, 2019 11:17:57 am","Complete","","","English","","1572895037_5dc0793d181e78.82305451","","","","","","","","","It was not working correctly","","Other","Doesn't work with my school's firewall"
"1265","Nov 4, 2019 11:39:16 am","Nov 4, 2019 11:39:22 am","Complete","","","English","","1572896356_5dc07e64af7d10.73013098","","","","","","","","","I no longer wanted it","","",""
"1266","Nov 4, 2019 12:06:15 pm","Nov 4, 2019 12:06:59 pm","Complete","","","English","","1572897975_5dc084b7307de4.77553378","","","","","","","","","I no longer wanted it","","",""
"1267","Nov 4, 2019 12:44:52 pm","Nov 4, 2019 12:44:56 pm","Complete","","","English","","1572900292_5dc08dc4481c11.22022067","","","","","","","","","I no longer wanted it","","",""
"1268","Nov 4, 2019 2:00:19 pm","Nov 4, 2019 2:01:12 pm","Complete","","","English","","1572904819_5dc09f7338bca3.07967011","","","","","","","","","I'm going to re-install","","",""
"1269","Nov 4, 2019 2:05:26 pm","Nov 4, 2019 2:07:30 pm","Complete","","","English","","1572905126_5dc0a0a65a9363.37625375","","","","","","","","","Other","I just wanted to try it out temporarily.","",""
"1270","Nov 4, 2019 2:44:30 pm","Nov 4, 2019 2:45:10 pm","Complete","","","English","","1572907469_5dc0a9cde5f0e6.82210628","","","","","","","","","Other","Was a mistake","",""
"1271","Nov 4, 2019 2:50:53 pm","Nov 4, 2019 2:51:03 pm","Complete","","","English","","1572907853_5dc0ab4d061507.79846800","","","","","","","","","I no longer wanted it","","",""
"1272","Nov 4, 2019 3:21:43 pm","Nov 4, 2019 3:22:53 pm","Complete","","","English","","1572909703_5dc0b28769eec0.51254399","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"1273","Nov 4, 2019 3:25:31 pm","Nov 4, 2019 3:47:53 pm","Complete","","","English","","1572909930_5dc0b36ada81b7.96428545","","","","","","","","","I no longer wanted it","","",""
"1274","Nov 4, 2019 4:20:20 pm","Nov 4, 2019 4:21:29 pm","Complete","","","English","","1572913220_5dc0c0443c1901.64356849","","","","","","","","","I no longer wanted it","","",""
"1275","Nov 4, 2019 5:03:52 pm","Nov 4, 2019 5:04:39 pm","Complete","","","English","","1572915832_5dc0ca78946962.51221611","","","","","","","","","It was not working correctly","","Other","Wasn't using it but it was still only giving me proxy errors."
"1276","Nov 4, 2019 6:52:45 pm","Nov 4, 2019 6:52:51 pm","Partial","","","English","","1572922364_5dc0e3fcd936e5.51710216","","","","","","","","","It was not working correctly","","",""
"1277","Nov 4, 2019 7:05:05 pm","Nov 4, 2019 7:05:13 pm","Complete","","","English","","1572923105_5dc0e6e1c63c99.24829193","","","","","","","","","I no longer wanted it","","",""
"1278","Nov 4, 2019 7:46:35 pm","Nov 4, 2019 7:46:39 pm","Complete","","","English","","1572925595_5dc0f09b13b4a2.04605991","","","","","","","","","I'm going to re-install","","",""
"1279","Nov 4, 2019 7:47:29 pm","Nov 4, 2019 7:47:50 pm","Complete","","","English","","1572925649_5dc0f0d16b43c8.34023815","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"1280","Nov 4, 2019 8:18:35 pm","Nov 4, 2019 8:18:41 pm","Complete","","","English","","1572927515_5dc0f81b1fe6f9.90397062","","","","","","","","","I no longer wanted it","","",""
"1281","Nov 4, 2019 8:51:58 pm","Nov 4, 2019 8:52:05 pm","Complete","","","English","","1572929518_5dc0ffee0f3b73.42506862","","","","","","","","","I no longer wanted it","","",""
"1282","Nov 4, 2019 8:57:37 pm","Nov 4, 2019 8:57:49 pm","Complete","","","English","","1572929856_5dc10140d95381.87245633","","","","","","","","","I'm going to re-install","","",""
"1283","Nov 4, 2019 9:16:14 pm","Nov 4, 2019 9:16:21 pm","Complete","","","English","","1572930974_5dc1059e8694e9.16182748","","","","","","","","","I no longer wanted it","","",""
"1284","Nov 4, 2019 10:11:50 pm","Nov 4, 2019 10:12:02 pm","Complete","","","English","","1572934310_5dc112a6abd541.42042382","","","","","","","","","I no longer wanted it","","",""
"1285","Nov 4, 2019 10:39:54 pm","Nov 4, 2019 10:41:45 pm","Complete","","","German","","1572935994_5dc1193aae8419.77849361","","","","","","","","","Other","Support for other countries (e.g. Germany) would be great.","",""
"1286","Nov 4, 2019 10:50:22 pm","Nov 4, 2019 10:50:28 pm","Complete","","","English","","1572936622_5dc11bae7d93d6.71016260","","","","","","","","","I no longer wanted it","","",""
"1287","Nov 4, 2019 11:12:48 pm","Nov 4, 2019 11:13:01 pm","Complete","","","English","","1572937968_5dc120f00421b7.79717737","","","","","","","","","Other","Not working in my country","",""
"1288","Nov 4, 2019 11:27:17 pm","Nov 4, 2019 11:27:21 pm","Complete","","","English","","1572938837_5dc12455b2d166.32480047","","","","","","","","","I no longer wanted it","","",""
"1289","Nov 5, 2019 12:44:33 am","Nov 5, 2019 12:45:00 am","Complete","","","English","","1572943473_5dc13671b663c2.46240698","","","","","","","","","It was not working correctly","","Other","Error message when trying to turn on: unknown error"
"1290","Nov 4, 2019 10:02:47 pm","Nov 5, 2019 12:51:11 am","Complete","","","English","","1572933767_5dc1108737ea52.87471180","","","","","","","","","I no longer wanted it","","",""
"1291","Nov 5, 2019 12:26:22 am","Nov 5, 2019 1:18:50 am","Complete","","","English","","1572942382_5dc1322eb556e1.16657265","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"1292","Nov 5, 2019 2:38:27 am","Nov 5, 2019 2:38:42 am","Complete","","","English","","1572950307_5dc15123c86002.93397257","","","","","","","","","I no longer wanted it","","",""
"1293","Nov 5, 2019 3:54:10 am","Nov 5, 2019 3:54:38 am","Complete","","","English","","1572954850_5dc162e23d49d7.83197489","","","","","","","","","Other","unavailable in my area ","",""
"1294","Nov 5, 2019 5:27:53 am","Nov 5, 2019 5:28:06 am","Complete","","","English","","1572960473_5dc178d9a7f776.15603731","","","","","","","","","Other","region restricted","",""
"1295","Nov 5, 2019 5:41:40 am","Nov 5, 2019 5:41:58 am","Partial","","","English","","1572961300_5dc17c14980206.18825920","","","","","","","","","It was not working correctly","","Other",""
"1296","Nov 5, 2019 5:48:27 am","Nov 5, 2019 5:48:50 am","Complete","","","English","","1572961706_5dc17daada5ac0.52808242","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"1297","Nov 5, 2019 6:07:17 am","Nov 5, 2019 6:07:31 am","Complete","","","English","","1572962837_5dc18215239d70.48509964","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"1298","Nov 5, 2019 6:41:13 am","Nov 5, 2019 6:41:51 am","Complete","","","English","","1572964873_5dc18a09b31273.60440133","","","","","","","","","Other","use other service","",""
"1299","Nov 5, 2019 6:46:33 am","Nov 5, 2019 6:46:39 am","Complete","","","English","","1572965193_5dc18b4955f7e7.29842181","","","","","","","","","I'm going to re-install","","",""
"1300","Nov 5, 2019 7:04:54 am","Nov 5, 2019 7:08:06 am","Complete","","","English","","1572966294_5dc18f9641bed0.95912841","","","","","","","","","Other","Seems like my work blocks the usage","",""
"1301","Nov 5, 2019 7:55:40 am","Nov 5, 2019 7:57:03 am","Complete","","","English","","1572969339_5dc19b7bdaba98.75015308","","","","","","","","","It was not working correctly","","Other","Firefox Private Network encountered an unknown issue.  Try turning it off, and on again. "
"1302","Nov 5, 2019 6:37:26 am","Nov 5, 2019 8:01:58 am","Complete","","","English","","1572964646_5dc18926912247.37147616","","","","","","","","","I'm going to re-install","","",""
"1303","Nov 5, 2019 8:02:11 am","Nov 5, 2019 8:02:23 am","Complete","","","English","","1572969730_5dc19d02f32cb2.43435681","","","","","","","","","I'm going to re-install","","",""
"1304","Nov 5, 2019 8:30:09 am","Nov 5, 2019 8:30:41 am","Complete","","","English","","1572971409_5dc1a391a14996.76484478","","","","","","","","","Other","only available in usa","",""
"1305","Nov 5, 2019 8:35:35 am","Nov 5, 2019 8:36:24 am","Complete","","","English","","1572971735_5dc1a4d741a7f3.43079073","","","","","","","","","I no longer wanted it","","",""
"1306","Nov 5, 2019 9:43:36 am","Nov 5, 2019 9:45:06 am","Complete","","","English","","1572975816_5dc1b4c8a24eb0.94318651","","","","","","","","","It was not working correctly","","Other","Can't turn it on"
"1307","Nov 5, 2019 9:52:05 am","Nov 5, 2019 9:52:35 am","Complete","","","English","","1572976325_5dc1b6c5c0bf32.73856464","","","","","","","","","It was not working correctly","","Other","caused proxy server problems"
"1308","Nov 5, 2019 9:59:10 am","Nov 5, 2019 9:59:18 am","Complete","","","English","","1572976750_5dc1b86e759522.09167636","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"1309","Nov 5, 2019 10:39:14 am","Nov 5, 2019 10:40:10 am","Complete","","","English","","1572979154_5dc1c1d296c9f5.52268488","","","","","","","","","Other","requires user ID: email ... f.off.","",""
"1310","Nov 5, 2019 11:10:11 am","Nov 5, 2019 11:10:36 am","Partial","","","English","","1572981011_5dc1c913036df2.16064765","","","","","","","","","","","",""
